episode,steps,X,Y,yaw,speed,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,469.0,6.274383389957839,-2.900735063449505,-177.33641749367715,0.0,-20.0,2.0,4,0.0,False,True,68.29269783333906,133,57.86213677396928,38.483,pause,0.8060000000000045
0,470.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.551,pause,0.7379999999999995
0,471.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.614,pause,0.6750000000000043
0,472.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.663,pause,0.6260000000000048
0,473.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.744,pause,0.5450000000000017
0,474.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.81,pause,0.4789999999999992
0,475.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,38.871,pause,0.4179999999999992
0,476.0,6.274648176906965,-2.9004488405418787,-177.42154502375533,0.0,-20.0,2.0,4,0.0,False,True,68.29221822177058,133,57.86213677396928,38.942,pause,0.3470000000000013
0,477.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,39.006,pause,0.2830000000000012
0,478.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,39.089,pause,0.2000000000000028
0,479.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,39.147,pause,0.142000000000003
0,480.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,39.212,pause,0.0769999999999981
0,481.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.0,False,True,68.29238158202944,133,57.86213677396928,39.273,pause,0.0159999999999982
0,482.0,6.274462332885125,-2.9005099860256283,-177.39111493279765,0.0,-20.0,2.0,4,0.0,False,True,68.29254387405965,133,57.86213677396928,39.35,pause,-0.009999999999998
0,483.0,6.274555267205458,-2.900486488529577,-177.39636102735426,0.0,-20.0,2.0,4,0.1,False,True,68.29238158202944,133,57.86213677396928,39.406,in_progress,0.0
0,484.0,6.266249648490843,-2.9037005463778085,-176.63086257862167,0.0,-20.0,2.0,4,0.5,False,True,68.3069732056933,133,57.86213677396928,39.465,in_progress,0.0
0,485.0,6.247830156486709,-2.90016298690928,-177.77355584052358,0.0,-20.0,2.0,4,0.1,False,True,68.33849608848617,133,57.86213677396928,39.539,in_progress,0.0
0,486.0,6.213479029309404,-2.889727252267293,179.4135522080089,0.0,-20.0,2.0,4,0.1,False,True,68.3969828737524,133,57.86213677396928,39.611,in_progress,0.0
0,487.0,6.162433899934268,-2.8704736604009597,175.08730709318303,0.0,-20.0,2.0,4,0.1,False,True,68.47910543897389,133,57.86213677396928,39.68,in_progress,0.0
0,488.0,6.106201846659708,-2.8441908310227686,170.14227243296693,0.15,10.0,2.0,13,0.1,False,True,68.57369253970835,133,57.86213677396928,39.74,in_progress,0.0
0,489.0,6.02303070469829,-2.815497775686675,167.14243315234944,0.25,10.0,3.0,14,0.1,False,True,68.7145440039452,134,57.86213677396928,39.803,in_progress,0.0
0,490.0,5.946499665692146,-2.806802255084832,169.1093873640235,0.44,10.0,3.0,14,0.1,False,True,68.84580349674268,134,57.86213677396928,39.894,in_progress,0.0
0,491.0,5.806895676358423,-2.814509867677147,176.06239443406,0.91,10.0,3.0,14,0.1,False,True,69.10274727989301,134,57.86213677396928,39.953,in_progress,0.0
0,492.0,5.707271623720801,-2.830744420496451,-178.81656512904678,1.03,10.0,2.0,13,0.1,False,True,69.27569775910659,135,57.86213677396928,40.016,in_progress,0.0
0,493.0,5.581341105689999,-2.8613568629054305,-172.9887819053689,1.4,30.0,3.0,20,0.1,False,True,69.49791343911599,135,57.86213677396928,40.07,in_progress,0.0
0,494.0,5.440425183255731,-2.9120796336366066,-166.04247410531667,0.85,10.0,3.0,14,0.1,False,True,69.74358355907057,135,57.86213677396928,40.139,in_progress,0.0
0,495.0,5.313909493804803,-2.973790647472229,-159.72832633498868,2.37,-20.0,2.0,4,0.5,False,True,69.9648532443034,136,57.86213677396928,40.213,in_progress,0.0
0,496.0,5.170690013196029,-3.0448379895749937,-154.8053854675415,1.6,-30.0,3.0,2,0.5,False,True,70.21599269383188,136,57.86213677396928,40.274,in_progress,0.0
0,497.0,5.010559196024836,-3.107958033959654,-155.59171482440613,2.4,-20.0,3.0,5,1.0,False,True,70.49517981678434,137,57.86213677396928,40.346,in_progress,0.0
0,498.0,4.850401665845565,-3.150952049870968,-160.72076320072253,2.17,-20.0,2.0,4,1.0,False,True,70.77823231719688,137,57.86213677396928,40.409,in_progress,0.0
0,499.0,4.695925640453844,-3.1800807483768554,-165.55885761494562,1.9,-20.0,2.0,4,1.0,False,True,71.04406352319701,138,57.86213677396928,40.48,in_progress,0.0
0,500.0,4.551722347443674,-3.198776910632652,-169.58281215492684,2.62,-20.0,2.0,4,1.0,False,True,71.29196073277008,138,57.86213677396928,40.549,in_progress,0.0
0,501.0,4.38994313925007,-3.211070003849368,-172.94993977013524,2.39,-20.0,2.0,4,1.0,False,True,71.56745612641305,139,57.86213677396928,40.613,in_progress,0.0
0,502.0,4.248255992953273,-3.213862632039354,-175.88933367879116,2.63,-30.0,2.0,1,1.0,False,True,71.7950456385003,139,57.86213677396928,40.68,in_progress,0.0
0,503.0,4.123086506687176,-3.205273462402329,-179.53135801046386,2.21,-30.0,2.0,1,1.0,False,True,72.00862916839009,140,57.86213677396928,40.747,in_progress,0.0
0,504.0,3.982474555214477,-3.1814776106973963,175.49646443592468,2.11,-30.0,2.0,1,0.5,False,True,72.20692476387667,140,57.86213677396928,40.816,in_progress,0.0
0,505.0,3.83759509608286,-3.1413213686501846,169.80007205556578,2.54,-20.0,2.0,4,0.5,False,True,72.46137642642438,141,57.86213677396928,40.872,in_progress,0.0
0,506.0,3.7122671088195167,-3.096018606482969,165.2740793570683,2.12,-30.0,1.0,0,0.5,False,True,72.61187785056723,141,57.86213677396928,40.945,in_progress,0.0
0,507.0,3.5951224675674,-3.043613807217238,160.74150354305087,1.87,-20.0,2.0,4,0.5,False,True,72.73729811535381,141,57.86213677396928,41.01,in_progress,0.0
0,508.0,3.4804330036622897,-2.977680949996856,155.6598979384517,2.07,-30.0,1.0,0,0.1,False,True,72.94591670681659,142,57.86213677396928,41.079,in_progress,0.0
0,509.0,3.392025231967617,-2.9123718480633123,150.41004310210369,2.68,-30.0,1.0,0,0.1,False,True,73.12536897086396,142,57.86213677396928,41.152,in_progress,0.0
0,510.0,3.313972271641478,-2.8447524755120344,145.61279096037086,1.83,-30.0,1.0,0,0.1,False,True,73.12536897086396,142,57.86213677396928,41.212,in_progress,0.0
0,511.0,3.256083895149049,-2.78188409024649,141.39767160218236,1.97,0.0,2.0,10,0.1,False,True,73.16355950581116,142,57.86213677396928,41.282,in_progress,0.0
0,512.0,3.196040318289485,-2.721441322937973,139.30310950783257,1.92,-30.0,1.0,0,0.1,False,True,73.28696883066374,142,57.86213677396928,41.35,in_progress,0.0
0,513.0,3.1319276694313127,-2.658797805351483,138.2019576974095,1.51,0.0,2.0,10,0.1,False,False,73.41553445863023,143,57.86213677396928,41.414,in_progress,0.0
0,514.0,3.06376548507216,-2.5903829627207595,137.05194288755533,1.72,-30.0,1.0,0,0.001,False,False,73.5552909362678,143,57.86213677396928,41.48,in_progress,0.0
0,515.0,3.001234139481786,-2.523284831303886,135.70151492661245,1.22,-30.0,1.0,0,0.001,False,False,73.64647506679114,143,57.86213677396928,41.552,in_progress,0.0
0,516.0,2.949118623773853,-2.4610006569951084,133.91622557219952,1.25,0.0,2.0,10,0.001,False,False,73.67608599781659,143,57.86213677396928,41.611,in_progress,0.0
0,517.0,2.896203223992357,-2.394290611946321,132.160854160938,1.4,-30.0,2.0,1,0.001,False,False,73.7983931978219,143,57.86213677396928,41.677,in_progress,0.0
0,518.0,2.84057343593481,-2.311973105783328,129.11462317557576,1.29,-30.0,2.0,1,0.001,False,False,73.94796488632909,144,57.86213677396928,41.755,off_track,1.9899999999999949
0,519.0,3.312290230068432,-2.220156675671267,94.66519099561188,1.46,-30.0,2.0,1,0.0,False,True,74.0402197411053,144,57.86213677396928,41.814,pause,1.9309999999999972
0,520.0,3.3121828636132755,-2.220378547350614,94.69867183612456,1.38,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,41.875,pause,1.8699999999999972
0,521.0,3.311913700687367,-2.2200644506186995,94.7232979539265,1.29,-30.0,2.0,1,0.0,False,True,74.0404312147311,144,57.86213677396928,41.942,pause,1.8029999999999973
0,522.0,3.3118220468446347,-2.220199411673371,94.74587752559476,1.27,-30.0,2.0,1,0.0,False,True,74.04021153795402,144,57.86213677396928,42.013,pause,1.731999999999999
0,523.0,3.3121828636132755,-2.220378547350614,94.69867183612456,8.15,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.078,pause,1.6669999999999945
0,524.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.14,pause,1.6049999999999969
0,525.0,3.311943608256601,-2.220253979090412,94.70502244720804,0.01,-30.0,2.0,1,0.0,False,True,74.04010055645838,144,57.86213677396928,42.223,pause,1.5219999999999985
0,526.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.277,pause,1.4679999999999964
0,527.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.352,pause,1.393000000000001
0,528.0,3.311837555179312,-2.2203383953478,94.74419788689325,0.0,-30.0,2.0,1,0.0,False,True,74.03996995941891,144,57.86213677396928,42.411,pause,1.333999999999996
0,529.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.487,pause,1.2579999999999956
0,530.0,3.311832119967637,-2.220365810609904,94.75872925586276,0.0,-30.0,2.0,1,0.0,False,True,74.0399234935845,144,57.86213677396928,42.548,pause,1.1969999999999956
0,531.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.613,pause,1.131999999999998
0,532.0,3.311859338915632,-2.220440589836844,94.76530844767058,0.01,-30.0,2.0,1,0.0,False,True,74.039790876746,144,57.86213677396928,42.679,pause,1.0659999999999954
0,533.0,3.311987364750106,-2.2203654723815918,94.71263216249176,0.0,-30.0,2.0,1,0.0,False,True,74.0399023857913,144,57.86213677396928,42.748,pause,0.997
0,534.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.819,pause,0.9259999999999948
0,535.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.882,pause,0.8629999999999995
0,536.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,42.948,pause,0.796999999999997
0,537.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.007,pause,0.7379999999999995
0,538.0,3.3117586302455058,-2.2204624378587097,94.79344010688769,0.0,-30.0,2.0,1,0.0,False,True,74.03976731235315,144,57.86213677396928,43.084,pause,0.6609999999999943
0,539.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.146,pause,0.5989999999999966
0,540.0,3.312169760724525,-2.2206974668367687,94.6756055281559,0.0,-30.0,2.0,1,0.0,False,True,74.03930501187557,144,57.86213677396928,43.212,pause,0.5329999999999941
0,541.0,3.312161283894303,-2.2206020742215973,94.67825405938592,0.0,-30.0,2.0,1,0.0,False,True,74.03947051850696,144,57.86213677396928,43.273,pause,0.4719999999999942
0,542.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.342,pause,0.4029999999999987
0,543.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.424,pause,0.3209999999999979
0,544.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.483,pause,0.2620000000000004
0,545.0,3.3118574096696185,-2.220371486904609,94.77192615941794,0.0,-30.0,2.0,1,0.0,False,True,74.03991018224635,144,57.86213677396928,43.545,pause,0.1999999999999957
0,546.0,3.3117927871202184,-2.2203211971201218,94.77572148382671,0.0,-30.0,2.0,1,0.0,False,True,74.04000583978049,144,57.86213677396928,43.606,pause,0.1389999999999958
0,547.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.679,pause,0.0659999999999954
0,548.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.0,-30.0,2.0,1,0.0,False,True,74.03985254837015,144,57.86213677396928,43.747,pause,-0.0020000000000024
0,549.0,3.3121828636132755,-2.220378547350614,94.69867183612456,0.01,-30.0,2.0,1,0.5,False,True,74.03985254837015,144,57.86213677396928,43.814,in_progress,0.0
0,550.0,3.3109296606294816,-2.2112848988026577,94.9592954347182,0.0,-30.0,2.0,1,0.1,False,True,74.05569226177087,144,57.86213677396928,43.884,in_progress,0.0
0,551.0,3.3213556188047137,-2.186686635820008,91.90865521720474,0.01,-30.0,2.0,1,0.5,False,True,74.0966082695658,144,57.86213677396928,43.947,in_progress,0.0
0,552.0,3.340037511298602,-2.150508579455938,87.18370700186325,0.0,-20.0,2.0,4,0.5,False,True,74.15631800307624,144,57.86213677396928,44.008,in_progress,0.0
0,553.0,3.3679184021448285,-2.099500817062543,81.28045789792313,0.0,0.0,3.0,11,0.5,False,True,74.21589702097823,144,57.86213677396928,44.079,in_progress,0.0
0,554.0,3.3926736636923835,-2.03833277536061,77.83461847500672,0.13,-10.0,3.0,8,0.5,False,True,74.32112424423781,144,57.86213677396928,44.137,in_progress,0.0
0,555.0,3.41984414685298,-1.965703876835675,75.2944233553698,0.42,10.0,2.0,13,0.5,False,True,74.44611061484309,145,57.86213677396928,44.218,in_progress,0.0
0,556.0,3.4528767716869084,-1.8658175283524636,73.91038805892691,0.67,0.0,3.0,11,0.5,False,True,74.61808804207621,145,57.86213677396928,44.284,in_progress,0.0
0,557.0,3.47313410394386,-1.7735175706662396,75.16439366281105,0.82,30.0,3.0,20,1.0,False,True,74.76938966191001,145,57.86213677396928,44.343,in_progress,0.0
0,558.0,3.488600268850933,-1.6706539752879548,77.7580501691977,1.14,10.0,2.0,13,1.0,False,True,74.94800925996952,145,57.86213677396928,44.417,in_progress,0.0
0,559.0,3.4894818046097744,-1.53476301794865,83.48284429890252,0.96,10.0,2.0,13,1.0,False,True,75.18276520469404,146,57.86213677396928,44.475,in_progress,0.0
0,560.0,3.478096709414764,-1.4140583754909082,88.65441879097646,1.59,30.0,3.0,20,0.5,False,True,75.38389665928686,146,57.86213677396928,44.547,in_progress,0.0
0,561.0,3.4478949178338567,-1.273812136114545,95.81076027331014,1.6,10.0,2.0,13,0.5,False,True,75.6219002921924,147,57.86213677396928,44.606,in_progress,0.0
0,562.0,3.39850733850246,-1.131360005698614,103.78168470353616,1.41,-10.0,3.0,8,0.5,False,True,75.84993527890431,147,57.86213677396928,44.679,in_progress,0.0
0,563.0,3.355609761750276,-0.9910617405234448,105.5572877757707,2.34,0.0,2.0,10,0.1,False,True,76.08346058906868,148,57.86213677396928,44.744,in_progress,0.0
0,564.0,3.321939534946795,-0.8558132041551252,104.75695285062352,1.68,-30.0,3.0,2,0.1,False,True,76.2888834903652,148,57.86213677396928,44.809,in_progress,0.0
0,565.0,3.29732570342509,-0.7193171870665525,102.2209254881171,2.43,10.0,2.0,13,0.1,False,True,76.51638822718648,149,57.86213677396928,44.877,in_progress,0.0
0,566.0,3.276385041384471,-0.5502062704234096,98.79089557534984,1.93,20.0,3.0,17,0.1,False,True,76.87637160803061,149,57.86213677396928,44.949,in_progress,0.0
0,567.0,3.242070157906217,-0.405677966487146,101.29748262641208,2.45,10.0,3.0,14,0.1,False,True,77.124048694783,150,57.86213677396928,45.021,in_progress,0.0
0,568.0,3.180515317166789,-0.2332114275548786,106.26062186580909,2.14,10.0,3.0,14,0.1,False,False,77.64452609435165,151,57.86213677396928,45.084,in_progress,0.0
0,569.0,3.1119396437162825,-0.0830472934028903,111.03903943054762,2.04,30.0,1.0,18,0.1,False,False,78.14608303743424,152,57.86213677396928,45.154,in_progress,0.0
0,570.0,3.021863700921252,0.0832690244747281,115.97556617391687,2.37,30.0,3.0,20,0.1,False,False,78.66884371743274,153,57.86213677396928,45.221,in_progress,0.0
0,571.0,2.944459973513743,0.2141087998657599,118.38941307787204,2.06,30.0,3.0,20,0.1,False,False,79.07465714984775,153,57.86213677396928,45.282,in_progress,0.0
0,572.0,2.8483680437478283,0.3487056860552663,122.41168933289264,2.91,30.0,3.0,20,0.1,False,True,79.52204007410013,154,57.86213677396928,45.346,in_progress,0.0
0,573.0,2.725409922743045,0.4878502212119438,128.20355142602975,2.36,30.0,1.0,18,0.5,False,True,79.79505399576135,155,57.86213677396928,45.421,in_progress,0.0
0,574.0,2.5932898867522014,0.6131962450702015,135.25222895030123,2.82,30.0,3.0,20,1.0,False,True,80.17181308838148,156,57.86213677396928,45.476,in_progress,0.0
0,575.0,2.476492854382087,0.7185638646877011,138.06685996452288,2.49,-30.0,2.0,1,1.0,False,True,80.32992174751676,156,57.86213677396928,45.548,in_progress,0.0
0,576.0,2.347178204170929,0.827313104009056,140.31414294861372,2.58,0.0,3.0,11,0.5,False,True,80.41122657911846,156,57.86213677396928,45.61,in_progress,0.0
0,577.0,2.2296486193360123,0.9258886910010116,140.4663568527856,2.48,0.0,3.0,11,0.1,False,True,80.41439544927732,156,57.86213677396928,45.676,in_progress,0.0
0,578.0,2.087174968170824,1.0343660124679663,141.84335596709266,3.31,0.0,2.0,10,0.1,False,True,80.49452606611577,156,57.86213677396928,45.748,in_progress,0.0
0,579.0,1.951234506462349,1.1311770774723915,143.4276971953969,2.18,0.0,2.0,10,0.001,False,False,80.57805620657865,156,57.86213677396928,45.816,in_progress,0.0
0,580.0,1.809577513702348,1.2240010419005305,145.3156499881053,2.73,0.0,2.0,10,0.001,False,False,80.67361704957298,157,57.86213677396928,45.882,off_track,2.0
0,581.0,2.0965409878959957,0.7185396078308665,-142.88720700361307,2.32,0.0,2.0,10,0.0,False,False,80.81557330118227,157,57.86213677396928,45.95,pause,1.931999999999995
0,582.0,2.096647146438299,0.7186481791879418,-142.8844405899897,2.49,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.017,pause,1.8649999999999949
0,583.0,2.096647146438299,0.7186481791879418,-142.8844405899897,2.45,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.076,pause,1.8059999999999972
0,584.0,2.096647146438299,0.7186481791879418,-142.8844405899897,2.57,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.143,pause,1.7389999999999972
0,585.0,2.096647146438299,0.7186481791879418,-142.8844405899897,8.55,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.208,pause,1.6739999999999997
0,586.0,2.096487176085363,0.7185181811834056,-142.87261574519815,0.0,10.0,2.0,13,0.0,False,True,80.81566952595415,157,57.86213677396928,46.287,pause,1.5949999999999989
0,587.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.35,pause,1.5319999999999965
0,588.0,2.096546046801105,0.7184368310509752,-142.86008093321664,0.0,10.0,2.0,13,0.0,False,True,80.81567502736094,157,57.86213677396928,46.41,pause,1.4720000000000013
0,589.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.488,pause,1.3939999999999984
0,590.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.552,pause,1.3299999999999983
0,591.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.622,pause,1.259999999999998
0,592.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.679,pause,1.202999999999996
0,593.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.747,pause,1.134999999999998
0,594.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.81,pause,1.0719999999999956
0,595.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,46.879,pause,1.003
0,596.0,2.0963941187039103,0.718586479932646,-142.8982901890245,0.0,10.0,2.0,13,0.0,False,True,80.81572456319091,157,57.86213677396928,46.954,pause,0.9279999999999972
0,597.0,2.09647867567276,0.7186320036195669,-142.892673184438,0.0,10.0,2.0,13,0.0,False,True,80.8155608291184,157,57.86213677396928,47.017,pause,0.8649999999999949
0,598.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.078,pause,0.8039999999999949
0,599.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.155,pause,0.7269999999999968
0,600.0,2.0967232630218406,0.7185375599084854,-142.85620900887014,0.0,10.0,2.0,13,0.0,False,True,80.81532624714625,157,57.86213677396928,47.213,pause,0.6689999999999969
0,601.0,2.096798966457182,0.7185589658088464,-142.85036432577604,0.0,10.0,2.0,13,0.0,False,True,80.81520011259946,157,57.86213677396928,47.269,pause,0.6129999999999995
0,602.0,2.096755703853371,0.7187068380476466,-142.88596883013955,0.0,10.0,2.0,13,0.0,False,True,80.81510295168546,157,57.86213677396928,47.352,pause,0.5300000000000011
0,603.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.42,pause,0.4619999999999962
0,604.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.482,pause,0.3999999999999986
0,605.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.551,pause,0.3309999999999959
0,606.0,2.0965512271227333,0.7183440345369603,-142.83635166070127,0.0,10.0,2.0,13,0.0,False,True,80.81576603761297,157,57.86213677396928,47.611,pause,0.2710000000000008
0,607.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.679,pause,0.2029999999999958
0,608.0,2.096647146438299,0.7186481791879418,-142.8844405899897,0.0,10.0,2.0,13,0.0,False,True,80.81531338568712,157,57.86213677396928,47.74,pause,0.1419999999999959
0,609.0,2.0965789913631,0.7185737523964874,-142.88629042079057,0.0,10.0,2.0,13,0.0,False,True,80.81548524681494,157,57.86213677396928,47.798,pause,0.083999999999996
0,610.0,2.0963323415656223,0.7187144879097108,-142.96584036456449,0.01,10.0,2.0,13,0.0,False,True,80.81567371466814,157,57.86213677396928,47.883,pause,-0.0010000000000047
0,611.0,2.0963575736807107,0.7187062375869762,-142.94155379979753,0.0,10.0,2.0,13,0.1,False,True,80.81564793685129,157,57.86213677396928,47.959,in_progress,0.0
0,612.0,2.0892867160781643,0.7154190126670764,-143.38427462519238,0.0,10.0,2.0,13,0.1,False,True,80.82879054297672,157,57.86213677396928,48.017,in_progress,0.0
0,613.0,2.075395810228292,0.7012017222701,-142.63698529632316,0.0,10.0,2.0,13,0.5,False,True,80.86281190903459,157,57.86213677396928,48.078,in_progress,0.0
0,614.0,2.0493537003102458,0.6756232300874809,-141.59122197217155,0.0,10.0,2.0,13,0.5,False,True,80.9254568955649,157,57.86213677396928,48.161,in_progress,0.0
0,615.0,2.010533138958269,0.6314575233032935,-139.19729070463436,0.0,10.0,2.0,13,0.5,False,True,80.93040366052034,157,57.86213677396928,48.224,in_progress,0.0
0,616.0,1.9730444883575748,0.5860537422117891,-136.88842516936683,0.13,20.0,3.0,17,0.5,False,True,81.01021219872446,157,57.86213677396928,48.283,in_progress,0.0
0,617.0,1.9331974956399676,0.5232076315453308,-132.59117958430937,0.37,30.0,2.0,19,0.5,False,True,81.13841683322113,157,57.86213677396928,48.349,in_progress,0.0
0,618.0,1.9004443537798577,0.4425026855828555,-125.80226479242972,0.44,10.0,2.0,13,0.5,False,True,81.28394186114967,158,57.86213677396928,48.406,in_progress,0.0
0,619.0,1.865319103335283,0.3448758333130604,-119.3768343475965,0.93,30.0,3.0,20,0.5,False,True,81.45112131647427,158,57.86213677396928,48.474,in_progress,0.0
0,620.0,1.83030158396271,0.2272310490342638,-113.17207534762642,1.0,30.0,3.0,20,0.5,False,True,81.59930347243844,158,57.86213677396928,48.54,in_progress,0.0
0,621.0,1.8154806042811225,0.0873166086988471,-104.21501496805624,1.13,30.0,1.0,18,0.5,False,True,81.82812105407726,159,57.86213677396928,48.611,in_progress,0.0
0,622.0,1.8210573051897976,-0.0185141806288383,-95.2521151061509,1.53,-10.0,2.0,7,1.0,False,True,81.9872469244205,159,57.86213677396928,48.678,in_progress,0.0
0,623.0,1.8265631642872264,-0.1397850910987731,-89.23228378242754,1.53,-20.0,2.0,4,1.0,False,True,82.17276000444154,159,57.86213677396928,48.727,in_progress,0.0
0,624.0,1.8156815844609464,-0.2566502696661642,-89.54672196376828,1.86,-20.0,2.0,4,1.0,False,True,82.3634642320339,160,57.86213677396928,48.809,in_progress,0.0
0,625.0,1.7893618616550957,-0.383312533183274,-94.868374687911,1.98,-20.0,2.0,4,1.0,False,True,82.58003242116561,160,57.86213677396928,48.875,in_progress,0.0
0,626.0,1.7550941139436576,-0.493254834826254,-100.21710468536702,1.43,-20.0,2.0,4,1.0,False,True,82.77688950053232,161,57.86213677396928,48.922,in_progress,0.0
0,627.0,1.689445136546971,-0.6436854750639982,-107.7408128620542,2.89,0.0,1.0,9,1.0,False,True,83.05724685824069,161,57.86213677396928,49.031,in_progress,0.0
0,628.0,1.6282546558595885,-0.7740263623837518,-112.17156119170052,1.43,-20.0,2.0,4,1.0,False,True,83.30594814711552,162,57.86213677396928,49.062,in_progress,0.0
